BSSID,First Time Seen,Last Time Seen,Channel,Speed,Privacy,Cipher,Authentication,Power,#Beacons,#IV,LAN IP,ID-Length,ESSID,Key,Latitudine,Longitudine
E8:48:B8:AD:63:50,2023-05-09 22:39:13,2023-05-10 04:36:40,4,10,WPA2, ,PSK,-74, ,0,0.0.0.0,11,Blackie_EXT, ,45.2068529999999,25.3284430000001
34:2C:C4:17:55:69,2023-05-09 22:39:13,2023-05-10 04:36:40,1,10,WPA2, ,PSK,-60, ,0,0.0.0.0,10,UPC9045317, ,45.2068529999999,25.3284430000001
D6:53:83:7F:06:56,2023-05-10 04:36:24,2023-05-10 04:36:38,6,10,WPA2, ,PSK,-52, ,3,0.0.0.0,10,My VW 8304, ,45.206853,25.328443
04:C5:A4:08:69:C3,2023-05-09 22:39:13,2023-05-10 04:37:01,1,10,WPA2, ,PSK,-60, ,0,0.0.0.0,10,his_wvoip2, ,45.2068530000004,25.3284429999997
20:37:06:F7:A3:24,2023-05-09 22:39:45,2023-05-10 04:36:51,6,10,WPA2, ,PSK,-72, ,0,0.0.0.0,3,ADM, ,45.2068529999997,25.3284430000001
20:37:06:D5:73:C2,2023-05-09 22:48:47,2023-05-10 04:37:01,1,10,WPA2, ,PSK,-76, ,0,0.0.0.0,9,his_wvoip, ,45.206853,25.328443
20:37:06:D5:73:C0,2023-05-09 22:51:00,2023-05-10 04:37:01,1,10,WPA2, ,PSK,-76, ,4,0.0.0.0,9,HIS_Guest, ,45.206853,25.328443
D8:0D:17:D0:4A:44,2023-05-09 22:53:08,2023-05-10 04:37:28,11,0,, ,,0, ,50,0.0.0.0,17,D80D17D04A44, ,0,0
90:9A:4A:08:E5:14,2023-05-09 22:39:40,2023-05-10 04:38:11,11,10,WPA2, ,PSK,-62, ,0,0.0.0.0,12,TP-Link_E514, ,45.2068529999997,25.3284430000001
20:37:06:F7:A3:22,2023-05-09 22:42:36,2023-05-10 04:37:54,6,10,WPA2, ,PSK,-60, ,0,0.0.0.0,9,his_wvoip, ,45.2068529999998,25.328443
38:43:7D:A3:E9:F4,2023-05-09 22:46:46,2023-05-10 04:38:11,11,10,WPA2, ,PSK,-76, ,0,0.0.0.0,10,UPC6776648, ,45.206853,25.3284429999999
