BSSID,First Time Seen,Last Time Seen,Channel,Speed,Privacy,Cipher,Authentication,Power,#Beacons,#IV,LAN IP,ID-Length,ESSID,Key,Latitudine,Longitudine
AE:6B:AD:E9:D6:07,2023-05-10 04:38:10,2023-05-10 04:38:42,11,10,WPA2, ,PSK,-30, ,0,0.0.0.0,20,Redmi Note 11 Pro 5G, ,47.082503,27.401816
90:38:0C:62:8F:B1,2023-05-10 04:38:42,2023-05-10 04:38:42,1,10,WPA2, ,PSK,-38, ,0,0.0.0.0,17,WSM00000003419396, ,47.082503,27.401816
00:54:AF:68:41:D1,2023-05-10 04:37:59,2023-05-10 04:40:13,1,10,WPA2, ,PSK,-44, ,0,0.0.0.0,11,Hotspot41D1, ,47.082503,27.401816
8A:5A:85:CF:7F:6B,2023-05-10 04:39:42,2023-05-10 04:40:11,11,60,WPA2, ,PSK,-65, ,0,0.0.0.0,16,DIRECT-BMW 37610, ,47.082503,27.401816
8A:5A:85:DF:7F:6B,2023-05-10 04:40:02,2023-05-10 04:40:07,157,60,WPA2, ,PSK,-54, ,0,0.0.0.0,16,DIRECT-BMW 37610, ,47.082503,27.401816
58:97:1E:73:D3:B2,2023-05-10 04:40:29,2023-05-10 04:40:29,2,10,WPA2, ,PSK,-82, ,0,0.0.0.0,7,SCANERS, ,47.082503,27.401816
26:EB:F9:86:BF:52,2023-05-10 04:38:53,2023-05-10 04:41:26,10,10,WPA2, ,PSK,-46, ,0,0.0.0.0,17,Redmi Note 10 5G , ,47.082503,27.401816
E2:CA:B3:01:43:15,2023-05-10 04:38:21,2023-05-10 04:41:56,36,60,WPA2, ,PSK,-45, ,467,0.0.0.0,16,smartDongle-2D96, ,47.082503,27.401816
0E:2F:B0:B3:34:3E,2023-05-10 04:42:51,2023-05-10 04:42:57,1,10,WPA2, ,PSK,-60, ,0,0.0.0.0,13,AndroidAP1876, ,47.082503,27.401816
D6:53:83:71:C3:2E,2023-05-10 04:42:53,2023-05-10 04:43:09,149,60,WPA2, ,PSK,-66, ,0,0.0.0.0,13,My Skoda 6961, ,47.082503,27.401816
F2:5E:4A:7B:39:D0,2023-05-10 04:43:22,2023-05-10 04:43:22,11,10,WPA2, ,PSK,-74, ,0,0.0.0.0,6,Ovidiu, ,47.082503,27.401816
8A:A3:00:B1:40:6A,2023-05-10 04:43:00,2023-05-10 04:44:26,11,10,WPA2, ,PSK,-26, ,8,0.0.0.0,13,Galaxy A6FF58, ,47.082503,27.401816
D4:72:26:CD:A0:47,2023-05-10 04:44:20,2023-05-10 04:44:20,7,10,WPA2, ,PSK,-76, ,0,0.0.0.0,10,ZTE_CDA047, ,47.082503,27.401816
